NOM_CCOSTO,CCOSTO,NOM OFICIO,ZONA,LATITUD,LONGITUD,#ACTIVOS,MES,AÑO,RETIROS,TASA_ROTACION_ACT_MES_ANT,TASA_ROTACION_MENSUAL,AUS_MEDICO,AUS_LEGAL,AUS_ADMINISTRATIVO,AUS_TOTAL,#DIAS_ADMINISTRATIVO,DIAS_AUSENCIA,#DIAS_LEGAL,#DIAS_MEDICO,#HORAS_AUSENTISMO,#HORAS,#ACCIDENTES,TASA_DE_ACCIDENTALIDAD,RANGOS DE PERMANENCIA
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"199,33",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"107,33",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"207,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,1,1,0.375,0,0,0,3,"153,33",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"191,67",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,1,1,1.9166666675,2,0,0,15.33333334,"230,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"198,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,ADMINISTRADOR(A) DE TIENDA,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"198,00",0,"0,00 %",0-2 MESES
